QF6R,1,1060,1,071,0,000,000000,58982,209,0
QF6R,1,1060,2,071,0,000,000000,58982,210,0
QF6R,1,1060,3,071,2,000,000000,58982,210,0
QF6R,1,1060,4,071,3,000,000000,58982,212,0
QF6R,1,1061,0,112,0,000,000000,63990,002,0
QF6R,1,1061,1,112,0,001,000000,64427,309,0
QF6R,1,1061,2,112,0,001,000000,64427,310,0
QF6R,1,1061,3,112,0,001,000000,64427,310,0
QF6R,1,1061,4,112,0,001,000000,64427,312,0
QF6R,1,1062,0,168,0,000,000000,62081,002,0
QF6R,1,1062,1,168,0,000,000000,62081,309,0
QF6R,1,1062,2,168,0,000,130922,62081,310,0
QF6R,1,1062,3,168,0,000,130922,62081,310,0
QF6R,1,1062,4,168,0,000,130922,62081,312,0
QF6R,1,1063,0,237,0,000,000000,63277,002,0
QF6R,1,1063,1,237,0,001,000000,63930,309,0
QF6R,1,1063,2,237,0,001,000000,63930,310,0
QF6R,1,1063,3,237,3,001,000000,63930,310,0
QF6R,1,1063,4,237,0,001,000000,63930,312,0
P6_UART_BIT_LEVEL=18480_OF_18480_BYTES_PASS
/media/shahriar-rizvi/15ff04dd-7d57-4f19-9c76-148a0b65e70d1/QFlow_RL_Nexys3_Workspace/thesis-qcnfpga/sim/spartan6/tb_p6_uart_byte_stream.v:72: $finish called at 1884981500000 (1ps)
