x,exact,approx,abs_error,rel_error
2.77586121,0.062295804003,0.062302586404,6.782401584346e-06,1.088741319409e-04
2.78386081,0.061799450450,0.061814297704,1.484725393746e-05,2.402489638573e-04
2.79186041,0.061307051687,0.061326009003,1.895731585860e-05,3.092191736016e-04
2.79986001,0.060818576204,0.060837720302,1.914409788546e-05,3.147738582563e-04
2.80785961,0.060333992742,0.060349431601,1.543885948965e-05,2.558899019940e-04
2.81585921,0.059853270290,0.059861142901,7.872611077014e-06,1.315318451091e-04
2.82385881,0.059376378084,0.059388113222,1.173513786889e-05,1.976398400770e-04
2.83185841,0.058903285607,0.058915083543,1.179793618055e-05,2.002933462706e-04
2.83985801,0.058433962583,0.058442053864,8.091281064451e-06,1.384688066109e-04
2.84785761,0.057968378979,0.057969024186,6.452063508258e-07,1.113031556493e-05
2.85585721,0.057506505000,0.057511253529,4.748528466422e-06,8.257376215799e-05
2.86385681,0.057048311089,0.057053482872,5.171782651012e-06,9.065619213397e-05
2.87185641,0.056593767924,0.056595712215,1.944290539076e-06,3.435520571233e-05
2.87985601,0.056142846418,0.056137941558,4.904859860586e-06,8.736393278111e-05
2.88785561,0.055695517713,0.055695429923,8.779040663182e-08,1.576256227362e-06
2.89585521,0.055251753185,0.055252918288,1.165103331251e-06,2.108717396456e-05
2.90385481,0.054811524433,0.054810406653,1.117780405513e-06,2.039316397544e-05
2.91185441,0.054374803288,0.054367895018,6.908269643863e-06,1.270490967540e-04
2.91985401,0.053941561800,0.053940642405,9.193949795094e-07,1.704427808230e-05
2.92785361,0.053511772245,0.053513389792,1.617546521317e-06,3.022786301872e-05
2.93585321,0.053085407120,0.053086137179,7.300587863759e-07,1.375253249406e-05
2.94385281,0.052662439139,0.052658884565,3.554573399331e-06,6.749731796424e-05
2.95185241,0.052242841235,0.052246890974,4.049739249230e-06,7.751759195122e-05
2.95985201,0.051826586557,0.051819638361,6.948195337558e-06,1.340662350969e-04
2.96785161,0.051413648466,0.051407644770,6.003695588640e-06,1.167724090357e-04
2.97585121,0.051004000537,0.051010910201,6.909664032148e-06,1.354729817161e-04
2.98385081,0.050597616555,0.050598916609,1.300054717109e-06,2.569399125159e-05
2.99185041,0.050194470514,0.050202182040,7.711526372474e-06,1.536329857362e-04
2.99985001,0.049794536615,0.049790188449,4.348165890886e-06,8.732214789990e-05
3.00784961,0.049397789265,0.049408712902,1.092363696378e-05,2.211361505528e-04
3.01584921,0.049004203074,0.049011978332,7.775258673189e-06,1.586651386112e-04
3.02384881,0.048613752855,0.048615243763,1.490908265803e-06,3.066844623705e-05
3.03184841,0.048226413621,0.048218509194,7.904427809811e-06,1.639024595913e-04
3.03984801,0.047842160586,0.047837033646,5.126940292623e-06,1.071636445716e-04
3.04784761,0.047460969160,0.047455558099,5.411061212969e-06,1.140107610263e-04
3.05584721,0.047082814948,0.047089341573,6.526625267740e-06,1.386201159586e-04
3.06384681,0.046707673751,0.046707866026,1.922749347516e-07,4.116559856464e-06
3.07184641,0.046335521562,0.046341649500,6.127938345382e-06,1.322514161666e-04
3.07984601,0.045966334566,0.045975432975,9.098409088401e-06,1.979363630878e-04
3.08784561,0.045600089136,0.045609216449,9.127312894951e-06,2.001599792418e-04
3.09584521,0.045236761836,0.045242999924,6.238087253717e-06,1.378986249341e-04
3.10384481,0.044876329415,0.044876783398,4.539829107711e-07,1.011631113075e-05
3.11184441,0.044518768807,0.044525825895,7.057087254139e-06,1.585193715640e-04
3.11984401,0.044164057131,0.044159609369,4.447761796839e-06,1.007099910151e-04
3.12784361,0.043812171686,0.043808651865,3.519821050416e-06,8.033888563216e-05
3.13584321,0.043463089956,0.043457694362,5.395593866621e-06,1.241419759185e-04
3.14384281,0.043116789599,0.043121995880,5.206280767132e-06,1.207483399278e-04
3.15184241,0.042773248456,0.042771038376,2.210079817690e-06,5.166967432810e-05
3.15984201,0.042432444542,0.042435339895,2.895352724193e-06,6.823440778501e-05
3.16784161,0.042094356047,0.042099641413,5.285365881950e-06,1.255599652371e-04
3.17584121,0.041758961336,0.041763942931,4.981595270973e-06,1.192940416044e-04
3.18384081,0.041426238945,0.041428244450,2.005504120904e-06,4.841144578794e-05
3.19184041,0.041096167583,0.041092545968,3.621615350981e-06,8.812537917685e-05
3.19984001,0.040768726127,0.040772106508,3.380381319557e-06,8.291603983541e-05
3.20783961,0.040443893622,0.040451667048,7.773426505271e-06,1.922027235556e-04
3.21583921,0.040121649281,0.040131227588,9.578307518597e-06,2.387316496279e-04
3.22383881,0.039801972482,0.039810788128,8.815646045102e-06,2.214876674515e-04
3.23183841,0.039484842769,0.039490348669,5.505899463215e-06,1.394433680641e-04
3.23983801,0.039170239847,0.039169909209,3.306378466988e-07,8.441047284702e-06
3.24783761,0.038858143582,0.038864728771,6.585188693169e-06,1.694674033833e-04
3.25583721,0.038548534003,0.038544289311,4.244692440411e-06,1.101129407418e-04
3.26383681,0.038241391297,0.038239108873,2.282424316678e-06,5.968465684017e-05
3.27183641,0.037936695809,0.037933928435,2.767373559934e-06,7.294714262637e-05
3.27983601,0.037634428039,0.037644007019,9.578980391896e-06,2.545270618177e-04
3.28783561,0.037334568644,0.037338826581,4.257937051486e-06,1.140481116058e-04
3.29583521,0.037037098436,0.037048905165,1.180672939687e-05,3.187811652509e-04
3.30383481,0.036741998377,0.036743724727,1.726349925811e-06,4.698573844793e-05
3.31183441,0.036449249584,0.036453803311,4.553727047669e-06,1.249333552713e-04
3.31983401,0.036158833322,0.036163881895,5.048573014955e-06,1.396221213770e-04
3.32783361,0.035870731006,0.035873960479,3.229472709039e-06,9.003085854204e-05
3.33583321,0.035584924200,0.035584039063,8.851370672872e-07,2.487393431860e-05
3.34383281,0.035301394613,0.035309376669,7.982055486792e-06,2.261116189372e-04
3.35183241,0.035020124102,0.035019455253,6.688492462728e-07,1.909899703158e-05
3.35983201,0.034741094667,0.034744792859,3.698192135658e-06,1.064500750809e-04
3.36783161,0.034464288451,0.034470130465,5.842013929294e-06,1.695091989974e-04
3.37583121,0.034189687740,0.034180209049,9.478691841196e-06,2.772383273329e-04
3.38383081,0.033917274963,0.033920805676,3.530713296132e-06,1.040977879260e-04
3.39183041,0.033647032686,0.033646143282,8.894035813736e-07,2.643334375661e-05
3.39983001,0.033378943615,0.033371480888,7.462726708506e-06,2.235758804901e-04
3.40782961,0.033112990594,0.033112077516,9.130781121608e-07,2.757461937998e-05
3.41582921,0.032849156604,0.032852674144,3.517539693083e-06,1.070815831134e-04
3.42382881,0.032587424761,0.032593270771,5.846010484235e-06,1.793946753122e-04
3.43182841,0.032327778316,0.032333867399,6.089083513586e-06,1.883545307118e-04
3.43982801,0.032070200652,0.032074464027,4.263374580628e-06,1.329388184020e-04
3.44782761,0.031814675288,0.031830319677,1.564438899206e-05,4.917349886703e-04
3.45582721,0.031561185869,0.031570916304,9.730435029789e-06,3.083038473302e-04
3.46382681,0.031309716176,0.031311512932,1.796756377570e-06,5.738654312580e-05
3.47182641,0.031060250114,0.031067368582,7.118467469026e-06,2.291825546431e-04
3.47982601,0.030812771721,0.030823224231,1.045251072406e-05,3.392265654919e-04
3.48782561,0.030567265158,0.030579079881,1.181472326060e-05,3.865155485659e-04
3.49582521,0.030323714715,0.030319676509,4.038205885407e-06,1.331698943685e-04
3.50382481,0.030082104806,0.030090791180,8.686374729019e-06,2.887555503568e-04
3.51182441,0.029842419969,0.029846646830,4.226860984235e-06,1.416393505832e-04
3.51982401,0.029604644866,0.029602502480,2.142386845590e-06,7.236657812502e-05
3.52782361,0.029368764282,0.029373617151,4.852869302286e-06,1.652391382802e-04
3.53582321,0.029134763120,0.029129472801,5.290319437128e-06,1.815810005146e-04
3.54382281,0.028902626407,0.028900587472,2.038934613743e-06,7.054495965296e-05
3.55182241,0.028672339287,0.028671702144,6.371427809342e-07,2.222151372317e-05
3.55982201,0.028443887022,0.028442816815,1.070206958161e-06,3.762520070898e-05
3.56782161,0.028217254995,0.028213931487,3.323507584523e-06,1.177828100275e-04
3.57582121,0.027992428700,0.028000305180,7.876480313466e-06,2.813789542110e-04
3.58382081,0.027769393752,0.027771419852,2.026100463206e-06,7.296163831789e-05
3.59182041,0.027548135876,0.027557793545,9.657669543583e-06,3.505743396611e-04
3.59982001,0.027328640914,0.027328908217,2.673029248189e-07,9.781054449780e-06
3.60781961,0.027110894820,0.027115281910,4.387090748119e-06,1.618202120328e-04
3.61581921,0.026894883658,0.026886396582,8.487076349057e-06,3.155647169505e-04
3.62381881,0.026680593607,0.026672770275,7.823331167632e-06,2.932217807065e-04
3.63181841,0.026468010951,0.026459143969,8.866982339206e-06,3.350075060627e-04
3.63981801,0.026257122088,0.026260776684,3.654596034991e-06,1.391849427640e-04
3.64781761,0.026047913522,0.026047150378,7.631442288415e-07,2.929771047498e-05
3.65581721,0.025840371864,0.025848783093,8.411228743500e-06,3.255072638925e-04
3.66381681,0.025634483834,0.025635156786,6.729525673758e-07,2.625184777414e-05
3.67181641,0.025430236255,0.025436789502,6.553246622812e-06,2.576950743617e-04
3.67981601,0.025227616058,0.025238422217,1.080615962074e-05,4.283464436793e-04
3.68781561,0.025026610274,0.025024795911,1.814363870391e-06,7.249738780020e-05
3.69581521,0.024827206043,0.024826428626,7.774169048340e-07,3.131310480498e-05
3.70381481,0.024629390602,0.024628061341,1.329260716474e-06,5.397050775454e-05
3.71181441,0.024433151293,0.024429694057,3.457236315542e-06,1.414977656420e-04
3.71981401,0.024238475558,0.024231326772,7.148785575114e-06,2.949354450178e-04
3.72781361,0.024045350938,0.024048218509,2.867571469171e-06,1.192567942384e-04
3.73581321,0.023853765075,0.023849851225,3.913850170394e-06,1.640768305605e-04
3.74381281,0.023663705708,0.023666742962,3.037253634122e-06,1.283507186736e-04
3.75181241,0.023475160675,0.023468375677,6.784998262638e-06,2.890288316431e-04
3.75981201,0.023288117911,0.023285267414,2.850496327433e-06,1.224013180612e-04
3.76781161,0.023102565444,0.023102159152,4.062928531598e-07,1.758648207865e-05
3.77581121,0.022918491402,0.022919050889,5.594863938668e-07,2.441200793029e-05
3.78381081,0.022735884005,0.022735942626,5.862103718765e-08,2.578348709672e-06
3.79181041,0.022554731566,0.022552834363,1.897203156048e-06,8.411552806367e-05
3.79981001,0.022375022494,0.022384985122,9.962628369466e-06,4.452566862045e-04
3.80780961,0.022196745288,0.022201876860,5.131572112228e-06,2.311857907879e-04
3.81580921,0.022019888538,0.022018768597,1.119941369893e-06,5.086044681582e-05
3.82380881,0.021844440928,0.021850919356,6.478427580316e-06,2.965709949512e-04
3.83180841,0.021670391231,0.021667811093,2.580137246407e-06,1.190627902818e-04
3.83980801,0.021497728306,0.021499961852,2.233546069538e-06,1.038968414572e-04
3.84780761,0.021326441107,0.021316853590,9.587516884114e-06,4.495600947296e-04
3.85580721,0.021156518670,0.021149004349,7.514320970892e-06,3.551775737859e-04
3.86380681,0.020987950122,0.020981155108,6.795014080959e-06,3.237578725625e-04
3.87180641,0.020820724676,0.020813305867,7.418808848508e-06,3.563184742114e-04
3.87980601,0.020654831630,0.020660715648,5.884018038627e-06,2.848736868935e-04
3.88780561,0.020490260368,0.020492866407,2.606038936957e-06,1.271842763396e-04
3.89580521,0.020327000359,0.020325017166,1.983192693067e-06,9.756445407744e-05
3.90380481,0.020165041155,0.020157167926,7.873229199949e-06,3.904395304495e-04
3.91180441,0.020004372391,0.020004577707,2.053157209074e-07,1.026354223446e-05
3.91980401,0.019844983786,0.019851987488,7.003702000324e-06,3.529205201672e-04
3.92780361,0.019686865139,0.019684138247,2.726892353266e-06,1.385132845681e-04
3.93580321,0.019530006333,0.019531548028,1.541695088963e-06,7.893981510814e-05
3.94380281,0.019374397328,0.019378957809,4.560480443640e-06,2.353869576611e-04
3.95180241,0.019220028168,0.019226367590,6.339421744331e-06,3.298341547103e-04
3.95980201,0.019066888973,0.019058518349,8.370624214608e-06,4.390136338644e-04
3.96780161,0.018914969944,0.018905928130,9.041813659086e-06,4.780242150009e-04
3.97580121,0.018764261358,0.018753337911,1.092344658826e-05,5.821410382252e-04
3.98380081,0.018614753571,0.018616006714,1.253143331045e-06,6.731989904079e-05
3.99180041,0.018466437015,0.018463416495,3.020520101954e-06,1.635681046367e-04
3.99980001,0.018319302200,0.018310826276,8.475923629559e-06,4.626772099275e-04
4.00779961,0.018173339709,0.018173495079,1.553703817547e-07,8.549357699033e-06
4.01579921,0.018028540201,0.018020904860,7.635341146277e-06,4.235141093560e-04
4.02379881,0.017884894411,0.017883573663,1.320748129002e-06,7.384713035743e-05
4.03179841,0.017742393146,0.017730983444,1.140970189950e-05,6.430757004254e-04
4.03979801,0.017601027286,0.017593652247,7.375039446700e-06,4.190118750867e-04
4.04779761,0.017460787786,0.017456321050,4.466736108728e-06,2.558152681019e-04
4.05579721,0.017321665670,0.017334248875,1.258320448953e-05,7.264430990149e-04
4.06379681,0.017183652036,0.017196917678,1.326564152725e-05,7.719919781559e-04
4.07179641,0.017046738052,0.017059586481,1.284842893762e-05,7.537177434621e-04
4.07979601,0.016910914955,0.016922255283,1.134032838614e-05,6.705922427193e-04
4.08779561,0.016776174055,0.016784924086,8.750031728164e-06,5.215749252282e-04
4.09579521,0.016642506728,0.016647592889,5.086161565016e-06,3.056127089642e-04
4.10379481,0.016509904420,0.016510261692,3.572717958318e-07,2.163984640576e-05
4.11179441,0.016378358647,0.016372930495,5.428151835060e-06,3.314222109831e-04
4.11979401,0.016247860989,0.016250858320,2.997330701592e-06,1.844754028589e-04
4.12779361,0.016118403096,0.016113527123,4.875973328076e-06,3.025097026649e-04
4.13579321,0.015989976683,0.015991454948,1.478264390162e-06,9.244944001083e-05
4.14379281,0.015862573532,0.015869382773,6.809240472010e-06,4.292645489229e-04
4.15179241,0.015736185489,0.015747310597,1.112510794731e-05,7.069761572632e-04
4.15979201,0.015610804467,0.015609979400,8.250670116040e-07,5.285230580721e-05
4.16779161,0.015486422442,0.015487907225,1.484783014493e-06,9.587643757241e-05
4.17579121,0.015363031454,0.015365835050,2.803595824979e-06,1.824897536236e-04
4.18379081,0.015240623607,0.015243762875,3.139267695549e-06,2.059802654063e-04
4.19179041,0.015119191068,0.015121690700,2.499631986851e-06,1.653284210556e-04
4.19979001,0.014998726065,0.014999618524,8.924596457145e-07,5.950236319127e-05
4.20778961,0.014879220890,0.014877546349,1.674540297477e-06,1.125422029758e-04
4.21578921,0.014760667894,0.014755474174,5.193720235495e-06,3.518621428700e-04
4.22378881,0.014643059492,0.014633401999,9.657493494875e-06,6.595270271127e-04
4.23178841,0.014526388158,0.014526588846,2.006880463062e-07,1.381541262211e-05
4.23978801,0.014410646424,0.014404516670,6.129753146745e-06,4.253628162505e-04
4.24778761,0.014295826884,0.014297703517,1.876633489146e-06,1.312714195836e-04
4.25578721,0.014181922190,0.014190890364,8.968173812247e-06,6.323665926258e-04
4.26378681,0.014068925054,0.014068818189,1.068648638365e-07,7.595808736577e-06
4.27178641,0.013956828243,0.013962005035,5.176792386468e-06,3.709146731838e-04
4.27978601,0.013845624585,0.013839932860,5.691724713470e-06,4.110847205571e-04
4.28778561,0.013735306963,0.013733119707,2.187256009836e-06,1.592433293061e-04
4.29578521,0.013625868317,0.013626306554,4.382362601436e-07,3.216207950440e-05
4.30378481,0.013517301645,0.013519493400,2.191755506779e-06,1.621444548879e-04
4.31178441,0.013409599998,0.013412680247,3.080249339385e-06,2.297047890972e-04
4.31978401,0.013302756484,0.013305867094,3.110610010909e-06,2.338319892326e-04
4.32778361,0.013196764266,0.013199053941,2.289674858928e-06,1.735027475534e-04
4.33578321,0.013091616561,0.013092240787,6.242267432937e-07,4.768141049680e-05
4.34378281,0.012987306640,0.012985427634,1.879005519881e-06,1.446801536317e-04
4.35178241,0.012883827828,0.012878614481,5.213346727588e-06,4.046426882890e-04
4.35978201,0.012781173502,0.012787060349,5.886847033947e-06,4.605873656939e-04
4.36778161,0.012679337095,0.012680247196,9.101012262303e-07,7.177829719460e-05
4.37578121,0.012578312088,0.012573434043,4.878045340915e-06,3.878139854300e-04
4.38378081,0.012478092017,0.012481879911,3.787894217615e-06,3.035635746530e-04
4.39178041,0.012378670469,0.012390325780,1.165531148248e-05,9.415640808930e-04
4.39978001,0.012280041080,0.012283512627,3.471546933788e-06,2.826983160071e-04
4.40777961,0.012182197539,0.012191958495,9.760956048290e-06,8.012475595402e-04
4.41577921,0.012085133586,0.012085145342,1.175642642265e-08,9.728007008962e-07
4.42377881,0.011988843007,0.011993591211,4.748203366576e-06,3.960518428368e-04
4.43177841,0.011893319642,0.011902037079,8.717436985710e-06,7.329692001722e-04
4.43977801,0.011798557378,0.011795223926,3.333451696211e-06,2.825304475335e-04
4.44777761,0.011704550149,0.011703669795,8.803546749491e-07,7.521473817523e-05
4.45577721,0.011611291941,0.011612115663,8.237220458784e-07,7.094146370962e-05
4.46377681,0.011518776786,0.011520561532,1.784746426620e-06,1.549423571480e-04
4.47177641,0.011426998762,0.011429007401,2.008638876762e-06,1.757800905243e-04
4.47977601,0.011335951997,0.011337453269,1.501272633816e-06,1.324346322448e-04
4.48777561,0.011245630664,0.011245899138,2.684741391649e-07,2.387364010014e-05
4.49577521,0.011156028983,0.011154345006,1.683976589074e-06,1.509476706836e-04
4.50377481,0.011067141221,0.011062790875,4.350345586169e-06,3.930866607210e-04
4.51177441,0.010978961688,0.010986495766,7.534077322872e-06,6.862285830637e-04
4.51977401,0.010891484743,0.010894941634,3.456891300494e-06,3.173939441759e-04
4.52777361,0.010804704787,0.010803387503,1.317283762046e-06,1.219176079366e-04
4.53577321,0.010718616266,0.010727092393,8.476127423416e-06,7.907856026471e-04
4.54377281,0.010633213672,0.010635538262,2.324590207261e-06,2.186159592963e-04
4.55177241,0.010548491539,0.010559243153,1.075161363152e-05,1.019256032191e-03
4.55977201,0.010464444446,0.010467689021,3.244575606038e-06,3.100571294470e-04
4.56777161,0.010381067013,0.010376134890,4.932123467692e-06,4.751075647051e-04
4.57577121,0.010298353906,0.010299839780,1.485873957579e-06,1.442826660548e-04
4.58377081,0.010216299832,0.010223544671,7.244839122884e-06,7.091451153802e-04
4.59177041,0.010134899538,0.010131990539,2.908998904793e-06,2.870278973952e-04
4.59977001,0.010054147817,0.010055695430,1.547612793574e-06,1.539277939536e-04
4.60776961,0.009974039500,0.009979400320,5.360819942225e-06,5.374773121720e-04
4.61576921,0.009894569462,0.009887846189,6.723272908583e-06,6.794912031722e-04
4.62376881,0.009815732616,0.009811551080,4.181536364443e-06,4.260034913393e-04
4.63176841,0.009737523917,0.009735255970,2.267947241511e-06,2.329080021538e-04
4.63976801,0.009659938361,0.009658960861,9.775006569023e-07,1.011911898757e-04
4.64776761,0.009582970983,0.009582665751,3.052316050502e-07,3.185145875953e-05
4.65576721,0.009506616856,0.009506370642,2.462146400217e-07,2.589929138240e-05
4.66376681,0.009430871096,0.009430075532,7.955635602918e-07,8.435737825459e-05
4.67176641,0.009355728854,0.009369039445,1.331059080062e-05,1.422720881362e-03
4.67976601,0.009281185322,0.009292744335,1.155901329758e-05,1.245424253134e-03
4.68776561,0.009207235729,0.009216449226,9.213496161732e-06,1.000679946998e-03
4.69576521,0.009133875344,0.009140154116,6.278771718977e-06,6.874159633485e-04
4.70376481,0.009061099472,0.009063859007,2.759534589513e-06,3.045474335676e-04
4.71176441,0.008988903455,0.008987563897,1.339558011721e-06,1.490235175406e-04
4.71976401,0.008917282674,0.008911268788,6.013885977022e-06,6.744079106962e-04
4.72776361,0.008846232544,0.008850232700,4.000155886426e-06,4.521875121912e-04
4.73576321,0.008775748520,0.008773937591,1.810929436925e-06,2.063561225336e-04
4.74376281,0.008705826091,0.008712901503,7.075412396853e-06,8.127215410929e-04
4.75176241,0.008636460781,0.008636606394,1.456122062440e-07,1.686017107366e-05
4.75976201,0.008567648153,0.008575570306,7.922152744208e-06,9.246589732154e-04
4.76776161,0.008499383803,0.008499275196,1.086061913458e-07,1.277812531679e-05
4.77576121,0.008431663361,0.008438239109,6.575747697855e-06,7.798873622177e-04
4.78376081,0.008364482495,0.008377203021,1.272052621310e-05,1.520778628037e-03
4.79176041,0.008297836905,0.008300907912,3.071006626127e-06,3.700972507921e-04
4.79976001,0.008231722327,0.008239871824,8.149497644324e-06,9.900112419995e-04
4.80775961,0.008166134528,0.008178835737,1.270120830349e-05,1.555351342723e-03
4.81575921,0.008101069313,0.008102540627,1.471313928660e-06,1.816197185549e-04
4.82375881,0.008036522517,0.008041504540,4.982022092826e-06,6.199226197648e-04
4.83175841,0.007972490010,0.007980468452,7.978441503166e-06,1.000746503625e-03
4.83975801,0.007908967695,0.007904173342,4.794352044490e-06,6.061918861805e-04
4.84775761,0.007845951505,0.007843137255,2.814249713361e-06,3.586881351109e-04
4.85575721,0.007783437408,0.007782101167,1.336240745761e-06,1.716774576201e-04
4.86375681,0.007721421404,0.007721065080,3.563246182333e-07,4.614754195811e-05
4.87175641,0.007659899525,0.007660028992,1.294673177494e-07,1.690196031029e-05
4.87975601,0.007598867832,0.007598992905,1.250720897631e-07,1.645930584932e-05
4.88775561,0.007538322422,0.007537956817,3.656046436212e-07,4.849947019685e-05
4.89575521,0.007478259418,0.007476920729,1.338688342922e-06,1.790106852604e-04
4.90375481,0.007418674977,0.007415884642,2.790335339760e-06,3.761231417147e-04
4.91175441,0.007359565287,0.007354848554,4.716732590916e-06,6.408982605775e-04
4.91975401,0.007300926564,0.007309071489,8.144924462387e-06,1.115601477556e-03
4.92775361,0.007242755056,0.007248035401,5.280344549764e-06,7.290519296399e-04
4.93575321,0.007185047041,0.007186999313,1.952272191982e-06,2.717132095031e-04
4.94375281,0.007127798825,0.007125963226,1.835599647590e-06,2.575268596312e-04
4.95175241,0.007071006746,0.007080186160,9.179414466732e-06,1.298176454498e-03
4.95975201,0.007014667167,0.007019150072,4.482905090589e-06,6.390759509487e-04
4.96775161,0.006958776485,0.006958113985,6.625004876307e-07,9.520358773162e-05
4.97575121,0.006903331123,0.006912336919,9.005796293819e-06,1.304558065299e-03
4.98375081,0.006848327532,0.006851300832,2.973299808842e-06,4.341643700643e-04
4.99175041,0.006793762192,0.006805523766,1.176157374743e-05,1.731231299349e-03
4.99975001,0.006739631612,0.006744487678,4.856066167369e-06,7.205239762065e-04
5.00774961,0.006685932328,0.006698710613,1.277828489122e-05,1.911219597328e-03
5.01574921,0.006632660903,0.006637674525,5.013622554488e-06,7.558991222651e-04
5.02374881,0.006579813927,0.006576638437,3.175489897668e-06,4.826108964050e-04
5.03174841,0.006527388020,0.006530861372,3.473351317707e-06,5.321196329704e-04
5.03974801,0.006475379827,0.006469825284,5.554542652349e-06,8.577941064269e-04
5.04774761,0.006423786018,0.006424048219,2.622001948694e-07,4.081708109857e-05
5.05574721,0.006372603293,0.006378271153,5.667859653846e-06,8.894104015426e-04
5.06374681,0.006321828376,0.006317235065,4.593310787786e-06,7.265794821652e-04
5.07174641,0.006271458018,0.006271458000,1.804954363055e-11,2.878045835581e-09
5.07974601,0.006221488994,0.006225680934,4.191939369666e-06,6.737839403692e-04
5.08774561,0.006171918109,0.006164644846,7.273262712113e-06,1.178444461461e-03
5.09574521,0.006122742189,0.006118867781,3.874408265120e-06,6.327897118029e-04
5.10374481,0.006073958087,0.006073090715,8.673722250831e-07,1.428018126967e-04
5.11174441,0.006025562682,0.006027313649,1.750967294960e-06,2.905898398866e-04
5.11974401,0.005977552876,0.005981536584,3.983707307753e-06,6.664445117025e-04
5.12774361,0.005929925598,0.005935759518,5.833920150003e-06,9.838100080548e-04
5.13574321,0.005882677798,0.005889982452,7.304653679006e-06,1.241722550389e-03
5.14374281,0.005835806455,0.005844205386,8.398931467660e-06,1.439206651638e-03
5.15174241,0.005789308568,0.005798428321,9.119752997996e-06,1.575274990316e-03
5.15974201,0.005743181161,0.005752651255,9.470093853098e-06,1.648928283348e-03
5.16774161,0.005697421283,0.005706874189,9.452905907535e-06,1.659155157612e-03
5.17574121,0.005652026006,0.005661097124,9.071117516257e-06,1.604932020195e-03
5.18374081,0.005606992424,0.005600061036,6.931388194699e-06,1.236204308870e-03
5.19174041,0.005562317656,0.005569542992,7.225336341168e-06,1.298979452106e-03
5.19974001,0.005517998842,0.005523765927,5.767084348297e-06,1.045140550617e-03
5.20773961,0.005474033147,0.005477988861,3.955713858955e-06,7.226324270768e-04
5.21573921,0.005430417757,0.005432211795,1.794038411288e-06,3.303683973554e-04
5.22373881,0.005387149880,0.005386434730,7.151508739636e-07,1.327512487753e-04
5.23173841,0.005344226749,0.005340657664,3.569085114839e-06,6.678393867802e-04
5.23973801,0.005301645616,0.005310139620,8.494004405734e-06,1.602144885103e-03
5.24773761,0.005259403756,0.005264362554,4.958798828926e-06,9.428442955555e-04
5.25573721,0.005217498465,0.005218585489,1.087023274568e-06,2.083418484505e-04
5.26373681,0.005175927064,0.005172808423,3.118640572636e-06,6.025279209587e-04
5.27173641,0.005134686890,0.005127031357,7.655532394832e-06,1.490944347592e-03
5.27973601,0.005093775305,0.005096513313,2.738008825967e-06,5.375205348098e-04
5.28773561,0.005053189690,0.005050736248,2.453442610043e-06,4.855235525189e-04
5.29573521,0.005012927450,0.005004959182,7.968267572731e-06,1.589543765136e-03
5.30373481,0.004972986006,0.004974441138,1.455132374085e-06,2.926073735868e-04
5.31173441,0.004933362803,0.004928664073,4.698730552562e-06,9.524396927645e-04
5.31973401,0.004894055306,0.004898146029,4.090723085649e-06,8.358555083837e-04
5.32773361,0.004855060998,0.004852368963,2.692035062968e-06,5.544801731553e-04
5.33573321,0.004816377385,0.004821850919,5.473534194414e-06,1.136442134139e-03
5.34373281,0.004778001991,0.004776073854,1.928137418711e-06,4.035447080827e-04
5.35173241,0.004739932360,0.004730296788,9.635572212916e-06,2.032850150742e-03
5.35973201,0.004702166056,0.004699778744,2.387312065760e-06,5.077047550432e-04
5.36773161,0.004664700662,0.004654001678,1.069898395598e-05,2.293605684522e-03
5.37573121,0.004627533781,0.004623483635,4.050146531965e-06,8.752278694090e-04
5.38373081,0.004590663034,0.004577706569,1.295646513186e-05,2.822351593987e-03
5.39173041,0.004554086062,0.004547188525,6.897536457846e-06,1.514581930257e-03
5.39973001,0.004517800523,0.004516670481,1.130041701967e-06,2.501309422987e-04
5.40772961,0.004481804096,0.004486152438,4.348341190416e-06,9.702211647027e-04
5.41572921,0.004446094478,0.004440375372,5.719106124161e-06,1.286321321416e-03
5.42372881,0.004410669383,0.004409857328,8.120546530661e-07,1.841114313018e-04
5.43172841,0.004375526544,0.004379339284,3.812740698486e-06,8.713787153265e-04
5.43972801,0.004340663712,0.004333562219,7.101493037401e-06,1.636038520621e-03
5.44772761,0.004306078656,0.004303044175,3.034481057295e-06,7.046970805140e-04
5.45572721,0.004271769163,0.004272526131,7.569679761543e-07,1.772024534222e-04
5.46372681,0.004237733038,0.004226749065,1.098397223407e-05,2.591945301076e-03
5.47172641,0.004203968101,0.004196231022,7.737079788744e-06,1.840423048454e-03
5.47972601,0.004170472194,0.004165712978,4.759215833198e-06,1.141169539618e-03
5.48772561,0.004137243171,0.004135194934,2.048236832262e-06,4.950728655981e-04
5.49572521,0.004104278907,0.004104676890,3.979836702096e-07,9.696798859729e-05
5.50372481,0.004071577291,0.004074158846,2.581555187429e-06,6.340430262712e-04
5.51172441,0.004039136232,0.004043640803,4.504570424660e-06,1.115231120146e-03
5.51972401,0.004006953653,0.004013122759,6.169105413146e-06,1.539599892273e-03
5.52772361,0.003975027495,0.003982604715,7.577219642955e-06,1.906205592724e-03
5.53572321,0.003943355715,0.003952086671,8.730956194786e-06,2.214092977071e-03
5.54372281,0.003911936286,0.003921568627,9.632341870704e-06,2.462295182621e-03
5.55172241,0.003880767196,0.003891050584,1.028338732385e-05,2.649833603409e-03
5.55972201,0.003849846453,0.003860532540,1.068608718711e-05,2.775717763932e-03
